,test acc,threshold,train acc
122,0.508695652174,0.0264026410878,0.673677069199
123,0.482608695652,0.0280528049916,0.671641791045
124,0.482608695652,0.0280528049916,0.671641791045
125,0.482608695652,0.0280528049916,0.671641791045
126,0.478260869565,0.0297029707581,0.659430122117
127,0.473913043478,0.0330033004284,0.645861601085
128,0.473913043478,0.0330033004284,0.645861601085
129,0.460869565217,0.0346534661949,0.647218453189
130,0.513043478261,0.0363036319613,0.594979647218
131,0.513043478261,0.0379537940025,0.581411126187
132,0.469565217391,0.0412541255355,0.571913161465
